City,City (ascii),Lat,Long,Country,ISO2,ISO3,State,State Abbreviation,Capital,Primary Capital,Admin Capital,Minor Capital,Population
Algiers,Algiers,36.7631,3.0506,Algeria,DZ,DZA,Alger,,primary,TRUE,,,3354000
Hassi Messaoud,Hassi Messaoud,31.7023,6.0545,Algeria,DZ,DZA,Ouargla,,,,,,18124
Ouargla,Ouargla,31.97,5.34,Algeria,DZ,DZA,Ouargla,,admin,,TRUE,,176271
Touggourt,Touggourt,33.1,6.06,Algeria,DZ,DZA,Ouargla,,,,,,133954
Djanet,Djanet,24.5529,9.4823,Algeria,DZ,DZA,Illizi,,,,,,666
Illizi,Illizi,26.4834,8.4666,Algeria,DZ,DZA,Illizi,,admin,,TRUE,,7957
I-n-Amenas,I-n-Amenas,28.0503,9.55,Algeria,DZ,DZA,Illizi,,,,,,216
Annaba,Annaba,36.92,7.76,Algeria,DZ,DZA,Annaba,,admin,,TRUE,,503524
El Oued,El Oued,33.3704,6.86,Algeria,DZ,DZA,El Oued,,admin,,TRUE,,177497
Laghouat,Laghouat,33.81,2.88,Algeria,DZ,DZA,Laghouat,,admin,,TRUE,,113872
Tlimcen,Tlimcen,34.8904,-1.32,Algeria,DZ,DZA,Tlemcen,,admin,,TRUE,,229777
Oran,Oran,35.71,-0.62,Algeria,DZ,DZA,Oran,,admin,,TRUE,,798000
Mostaganem,Mostaganem,35.9404,0.09,Algeria,DZ,DZA,Mostaganem,,admin,,TRUE,,188354
Relizane,Relizane,35.7373,0.556,Algeria,DZ,DZA,Relizane,,admin,,TRUE,,
Tissemsilt,Tissemsilt,35.6072,1.8108,Algeria,DZ,DZA,Tissemsilt,,admin,,TRUE,,
Saïda,Saida,34.8404,0.14,Algeria,DZ,DZA,Saïda,,admin,,TRUE,,142213
Sidi bel Abbes,Sidi bel Abbes,35.1903,-0.64,Algeria,DZ,DZA,Sidi Bel Abbès,,admin,,TRUE,,208604
Mascara,Mascara,35.4004,0.14,Algeria,DZ,DZA,Mascara,,admin,,TRUE,,108230
Chlef,Chlef,36.1704,1.32,Algeria,DZ,DZA,Chlef,,admin,,TRUE,,449167
Djelfa,Djelfa,34.68,3.25,Algeria,DZ,DZA,Djelfa,,admin,,TRUE,,170901
Tiarat,Tiarat,35.3804,1.32,Algeria,DZ,DZA,Tiaret,,admin,,TRUE,,184195
Aïn Defla,Ain Defla,36.2641,1.9679,Algeria,DZ,DZA,Aïn Defla,,admin,,TRUE,,
Tipasa,Tipasa,36.5897,2.4475,Algeria,DZ,DZA,Tipaza,,admin,,TRUE,,
Blida,Blida,36.4203,2.83,Algeria,DZ,DZA,Blida,,admin,,TRUE,,511348
Béchar,Bechar,31.6111,-2.23,Algeria,DZ,DZA,Béchar,,admin,,TRUE,,143382
Ghardaia,Ghardaia,32.49,3.67,Algeria,DZ,DZA,Ghardaïa,,admin,,TRUE,,125480
El Bayadh,El Bayadh,33.6904,1.01,Algeria,DZ,DZA,El Bayadh,,admin,,TRUE,,67413
Naama,Naama,33.2667,-0.3167,Algeria,DZ,DZA,Naama,,admin,,TRUE,,
Adrar,Adrar,27.87,-0.29,Algeria,DZ,DZA,Adrar,,admin,,TRUE,,56910
El Goléa,El Golea,30.5666,2.8833,Algeria,DZ,DZA,Ghardaïa,,,,,,32049
In Amguel,In Amguel,23.6939,5.1647,Algeria,DZ,DZA,Tamanrasset,,,,,,3030
Tamanrasset,Tamanrasset,22.785,5.5228,Algeria,DZ,DZA,Tamanrasset,,admin,,TRUE,,76000
Reggane,Reggane,26.7,0.1666,Algeria,DZ,DZA,Adrar,,,,,,32974
I-n-Salah,I-n-Salah,27.2166,2.4666,Algeria,DZ,DZA,Tamanrasset,,,,,,49223
Tindouf,Tindouf,27.6742,-8.1478,Algeria,DZ,DZA,Tindouf,,admin,,TRUE,,18270
Timimoun,Timimoun,29.2365,0.27,Algeria,DZ,DZA,Adrar,,,,,,49237
Médéa,Medea,36.2704,2.77,Algeria,DZ,DZA,Médéa,,admin,,TRUE,,147707
Boumerdes,Boumerdes,36.759,3.4748,Algeria,DZ,DZA,Boumerdes,,admin,,TRUE,,
Béjaïa,Bejaia,36.7604,5.07,Algeria,DZ,DZA,Bejaïa,,admin,,TRUE,,384937
Bouïra,Bouira,36.3805,3.9,Algeria,DZ,DZA,Bouira,,admin,,TRUE,,110144
Tizi-Ouzou,Tizi-Ouzou,36.8,4.0333,Algeria,DZ,DZA,Tizi Ouzou,,admin,,TRUE,,144000
Bordj Bou Arréridj,Bordj Bou Arreridj,36.059,4.63,Algeria,DZ,DZA,Bordj Bou Arréridj,,admin,,TRUE,,140000
M'sila,M'sila,35.7,4.545,Algeria,DZ,DZA,M’sila,,admin,,TRUE,,150000
Biskra,Biskra,34.86,5.73,Algeria,DZ,DZA,Biskra,,admin,,TRUE,,202103
Batna,Batna,35.57,6.17,Algeria,DZ,DZA,Batna,,admin,,TRUE,,280798
Guelma,Guelma,36.466,7.428,Algeria,DZ,DZA,Guelma,,admin,,TRUE,,123590
Skikda,Skikda,36.8804,6.9,Algeria,DZ,DZA,Skikda,,admin,,TRUE,,225181
Jijel,Jijel,36.822,5.766,Algeria,DZ,DZA,Jijel,,admin,,TRUE,,148000
Constantine,Constantine,36.36,6.5999,Algeria,DZ,DZA,Constantine,,admin,,TRUE,,605179
Sétif,Setif,36.18,5.4,Algeria,DZ,DZA,Sétif,,admin,,TRUE,,274744
Sefra,Sefra,32.7604,-0.5799,Algeria,DZ,DZA,Naama,,,,,,63420
Abadla,Abadla,31.0171,-2.7333,Algeria,DZ,DZA,Béchar,,,,,,14364
El Tarf,El Tarf,36.7672,8.3138,Algeria,DZ,DZA,El Tarf,,admin,,TRUE,,
Oum el Bouaghi,Oum el Bouaghi,35.85,7.15,Algeria,DZ,DZA,Oum el Bouaghi,,admin,,TRUE,,100821
Mila,Mila,36.4503,6.2644,Algeria,DZ,DZA,Mila,,admin,,TRUE,,
Tébessa,Tebessa,35.4104,8.12,Algeria,DZ,DZA,Tébessa,,admin,,TRUE,,171742
Khenchela,Khenchela,35.4358,7.1433,Algeria,DZ,DZA,Khenchela,,admin,,TRUE,,
Souk Ahras,Souk Ahras,36.2904,7.95,Algeria,DZ,DZA,Souk Ahras,,admin,,TRUE,,134947
Aïn Temouchent,Ain Temouchent,35.2975,-1.1404,Algeria,DZ,DZA,Aïn Temouchent,,admin,,TRUE,,
Valdez,Valdez,1.2671,-78.9855,Ecuador,EC,ECU,Esmeraldas,,,,,,11441
Piñas,Pinas,-3.67,-79.65,Ecuador,EC,ECU,El Oro,,,,,,16981
Alausí,Alausi,-2.19,-78.85,Ecuador,EC,ECU,Chimborazo,,,,,,14294
Yaupi,Yaupi,-2.8543,-77.9363,Ecuador,EC,ECU,Morona-Santiago,,,,,,293
Quito,Quito,-0.215,-78.5001,Ecuador,EC,ECU,Pichincha,,primary,TRUE,,,1701000
San Gabriel,San Gabriel,0.61,-77.84,Ecuador,EC,ECU,Carchi,,,,,,16066
Jipijapa,Jipijapa,-1.3496,-80.58,Ecuador,EC,ECU,Manabí,,,,,,35901
Santa Cruz,Santa Cruz,-0.5333,-90.35,Ecuador,EC,ECU,Galápagos,,,,,,11262
Puerto Villamil,Puerto Villamil,-0.9333,-91.0167,Ecuador,EC,ECU,Galápagos,,,,,,2200
Cayambe,Cayambe,0.0504,-78.16,Ecuador,EC,ECU,Pichincha,,,,,,27881
Salinas,Salinas,-2.2,-80.98,Ecuador,EC,ECU,Guayas,,,,,,43862
San Lorenzo,San Lorenzo,1.2704,-78.8601,Ecuador,EC,ECU,Esmeraldas,,,,,,20209
Milagro,Milagro,-2.1796,-79.6,Ecuador,EC,ECU,Guayas,,,,,,109970
Muisne,Muisne,0.61,-80.02,Ecuador,EC,ECU,Esmeraldas,,,,,,13393
Zamora,Zamora,-4.0696,-78.97,Ecuador,EC,ECU,Zamora-Chinchipe,,admin,,TRUE,,15276
Nueva Loja,Nueva Loja,0.0906,-76.8884,Ecuador,EC,ECU,Sucumbíos,,admin,,TRUE,,
Manta,Manta,-0.98,-80.73,Ecuador,EC,ECU,Manabí,,,,,,183166
Chone,Chone,-0.6896,-80.09,Ecuador,EC,ECU,Manabí,,,,,,44751
Sangolquí,Sangolqui,-0.31,-78.46,Ecuador,EC,ECU,Pichincha,,,,,,178582
Macará,Macara,-4.3796,-79.95,Ecuador,EC,ECU,Loja,,,,,,13035
Guayaquil,Guayaquil,-2.22,-79.92,Ecuador,EC,ECU,Guayas,,admin,,TRUE,,2514000
Ibarra,Ibarra,0.3604,-78.13,Ecuador,EC,ECU,Imbabura,,admin,,TRUE,,146741
Loja,Loja,-3.99,-79.21,Ecuador,EC,ECU,Loja,,admin,,TRUE,,126368
Babahoyo,Babahoyo,-1.7996,-79.54,Ecuador,EC,ECU,Los Ríos,,admin,,TRUE,,76279
Portoviejo,Portoviejo,-1.06,-80.46,Ecuador,EC,ECU,Manabí,,admin,,TRUE,,213601
Macas,Macas,-2.3096,-78.12,Ecuador,EC,ECU,Morona-Santiago,,admin,,TRUE,,23687
Puyo,Puyo,-1.483,-77.987,Ecuador,EC,ECU,Pastaza,,admin,,TRUE,,24881
Ambato,Ambato,-1.2696,-78.62,Ecuador,EC,ECU,Tungurahua,,admin,,TRUE,,281425
Tena,Tena,-0.9796,-77.81,Ecuador,EC,ECU,Napo,,admin,,TRUE,,31126
Puerto Francisco de Orellana,Puerto Francisco de Orellana,-0.4664,-76.9872,Ecuador,EC,ECU,Orellana,,admin,,TRUE,,
Santo Domingo de los Colorados,Santo Domingo de los Colorados,-0.253,-79.1754,Ecuador,EC,ECU,Santo Domingo de los Tsáchilas,,admin,,TRUE,,
Santa Elena,Santa Elena,-2.2262,-80.8587,Ecuador,EC,ECU,Santa Elena,,admin,,TRUE,,
Puerto Baquerizo Moreno,Puerto Baquerizo Moreno,-0.9,-89.6,Ecuador,EC,ECU,Galápagos,,admin,,TRUE,,6030
Cuenca,Cuenca,-2.9,-79,Ecuador,EC,ECU,Azuay,,admin,,TRUE,,286878
Guaranda,Guaranda,-1.61,-79.01,Ecuador,EC,ECU,Bolívar,,admin,,TRUE,,27866
Azogues,Azogues,-2.74,-78.84,Ecuador,EC,ECU,Cañar,,admin,,TRUE,,69087
Tulcán,Tulcan,0.822,-77.732,Ecuador,EC,ECU,Carchi,,admin,,TRUE,,83000
Riobamba,Riobamba,-1.67,-78.65,Ecuador,EC,ECU,Chimborazo,,admin,,TRUE,,172464
Latacunga,Latacunga,-0.9296,-78.61,Ecuador,EC,ECU,Cotopaxi,,admin,,TRUE,,94972
Machala,Machala,-3.26,-79.96,Ecuador,EC,ECU,El Oro,,admin,,TRUE,,213034
Esmeraldas,Esmeraldas,0.9304,-79.67,Ecuador,EC,ECU,Esmeraldas,,admin,,TRUE,,173101
Valga,Valga,57.7744,26.0453,Estonia,EE,EST,Valgamaa,,admin,,TRUE,,
Viljandi,Viljandi,58.3639,25.59,Estonia,EE,EST,Viljandimaa,,admin,,TRUE,,20309
Tallinn,Tallinn,59.4339,24.728,Estonia,EE,EST,Harjumaa,,primary,TRUE,,,394024
Kärdla,Kardla,58.9978,22.7492,Estonia,EE,EST,Hiiumaa,,admin,,TRUE,,
Rakvere,Rakvere,59.3464,26.3558,Estonia,EE,EST,Lääne-Virumaa,,admin,,TRUE,,
Pärnu,Parnu,58.3747,24.5136,Estonia,EE,EST,Pärnumaa,,admin,,TRUE,,44192
Paide,Paide,58.8856,25.5572,Estonia,EE,EST,Järvamaa,,admin,,TRUE,,
Jõgeva,Jogeva,58.7467,26.3939,Estonia,EE,EST,Jõgevamaa,,admin,,TRUE,,
Põlva,Polva,58.0603,27.0694,Estonia,EE,EST,Põlvamaa,,admin,,TRUE,,
Tartu,Tartu,58.3839,26.7099,Estonia,EE,EST,Tartumaa,,admin,,TRUE,,101092
Rapla,Rapla,59.0072,24.7928,Estonia,EE,EST,Raplamaa,,admin,,TRUE,,
Kuressaare,Kuressaare,58.2481,22.5039,Estonia,EE,EST,Saaremaa,,admin,,TRUE,,
Jõhvi,Johvi,59.3592,27.4211,Estonia,EE,EST,Ida-Virumaa,,admin,,TRUE,,
Võru,Voru,57.8339,27.0194,Estonia,EE,EST,Võrumaa,,admin,,TRUE,,
Haapsalu,Haapsalu,58.9431,23.5414,Estonia,EE,EST,Läänemaa,,admin,,TRUE,,11805
Kohtla-Järve,Kohtla-Jarve,59.4,27.2833,Estonia,EE,EST,Ida-Virumaa,,minor,,,TRUE,46060
Narva,Narva,59.3776,28.1603,Estonia,EE,EST,Ida-Virumaa,,minor,,,TRUE,66980
Berenice,Berenice,23.946,35.4842,Egypt,EG,EGY,Al Baḩr al Aḩmar,,,,,,10
Beni Mazar,Beni Mazar,28.4904,30.81,Egypt,EG,EGY,Al Minyā,,,,,,79553
Samalut,Samalut,28.3004,30.71,Egypt,EG,EGY,Al Minyā,,,,,,152097
El Mansura,El Mansura,31.0504,31.38,Egypt,EG,EGY,Ad Daqahlīyah,,admin,,TRUE,,600000
Mallawi,Mallawi,27.7304,30.84,Egypt,EG,EGY,Al Minyā,,,,,,217365
El Minya,El Minya,28.09,30.75,Egypt,EG,EGY,Al Minyā,,admin,,TRUE,,500000
Siwa,Siwa,29.2,25.5167,Egypt,EG,EGY,Maţrūḩ,,,,,,23080
Matruh,Matruh,31.3504,27.23,Egypt,EG,EGY,Maţrūḩ,,admin,,TRUE,,103470
Qena,Qena,26.1505,32.72,Egypt,EG,EGY,Qinā,,admin,,TRUE,,302027
Salum,Salum,31.567,25.15,Egypt,EG,EGY,Maţrūḩ,,,,,,7330
El Daba,El Daba,31.0338,28.4333,Egypt,EG,EGY,Maţrūḩ,,,,,,14212
El Faiyum,El Faiyum,29.31,30.84,Egypt,EG,EGY,Al Fayyūm,,admin,,TRUE,,316772
Asyut,Asyut,27.19,31.1799,Egypt,EG,EGY,Asyūţ,,admin,,TRUE,,420585
Bur Safaga,Bur Safaga,26.7337,33.9333,Egypt,EG,EGY,Al Baḩr al Aḩmar,,,,,,32944
El Alamein,El Alamein,30.8171,28.95,Egypt,EG,EGY,Maţrūḩ,,,,,,7400
Kom Ombo,Kom Ombo,24.47,32.95,Egypt,EG,EGY,Aswān,,,,,,303962
El Giza,El Giza,30.01,31.19,Egypt,EG,EGY,Al Jīzah,,admin,,TRUE,,2681863
Isna,Isna,25.2904,32.5499,Egypt,EG,EGY,Qinā,,,,,,100000
El Kharga,El Kharga,25.44,30.55,Egypt,EG,EGY,Al Wādī al Jadīd,,admin,,TRUE,,49991
Qasr Farafra,Qasr Farafra,27.0671,27.9666,Egypt,EG,EGY,Al Wādī al Jadīd,,,,,,5000
Girga,Girga,26.3304,31.88,Egypt,EG,EGY,Sūhāj,,,,,,128250
El Qasr,El Qasr,25.7004,28.8833,Egypt,EG,EGY,Al Wādī al Jadīd,,,,,,1716
Hurghada,Hurghada,27.23,33.83,Egypt,EG,EGY,Al Baḩr al Aḩmar,,admin,,TRUE,,157204
Sohag,Sohag,26.5504,31.7,Egypt,EG,EGY,Sūhāj,,admin,,TRUE,,600000
El Tur,El Tur,28.2394,33.6148,Egypt,EG,EGY,Janūb Sīnā’,,admin,,TRUE,,27628
Bur Said,Bur Said,31.26,32.29,Egypt,EG,EGY,Būr Sa‘īd,,admin,,TRUE,,623864
Tanta,Tanta,30.7904,31,Egypt,EG,EGY,Al Gharbīyah,,admin,,TRUE,,404901
Ismaïlia,Ismailia,30.5903,32.26,Egypt,EG,EGY,Al Ismā‘īlīyah,,admin,,TRUE,,656135
Suez,Suez,30.005,32.5499,Egypt,EG,EGY,As Suways,,admin,,TRUE,,508335
Beni Suef,Beni Suef,29.0804,31.09,Egypt,EG,EGY,Banī Suwayf,,admin,,TRUE,,489450
Aswan,Aswan,24.0875,32.8989,Egypt,EG,EGY,Aswān,,admin,,TRUE,,313442
Cairo,Cairo,30.05,31.25,Egypt,EG,EGY,Al Qāhirah,,primary,TRUE,,,11893000
Benha,Benha,30.4667,31.1833,Egypt,EG,EGY,Al Qalyūbīyah,,admin,,TRUE,,167029
Dumyat,Dumyat,31.4204,31.82,Egypt,EG,EGY,Dumyāţ,,admin,,TRUE,,299459
Zagazig,Zagazig,30.5833,31.5167,Egypt,EG,EGY,Ash Sharqīyah,,admin,,TRUE,,285097
Alexandria,Alexandria,31.2,29.95,Egypt,EG,EGY,Al Iskandarīyah,,admin,,TRUE,,4165000
Shibin el Kom,Shibin el Kom,30.592,30.9,Egypt,EG,EGY,Al Minūfīyah,,admin,,TRUE,,182900
El Arish,El Arish,31.1249,33.8006,Egypt,EG,EGY,Shamāl Sīnā’,,admin,,TRUE,,178651
Damanhûr,Damanhur,31.0504,30.47,Egypt,EG,EGY,Al Buḩayrah,,admin,,TRUE,,500000
Luxor,Luxor,25.7,32.65,Egypt,EG,EGY,Al Uqşur,,admin,,TRUE,,609248
Rashid,Rashid,31.4604,30.39,Egypt,EG,EGY,Al Buḩayrah,,,,,,199509
Kafr el Sheikh,Kafr el Sheikh,31.109,30.936,Egypt,EG,EGY,Kafr ash Shaykh,,admin,,TRUE,,143970
Tessenei,Tessenei,15.1104,36.6575,Eritrea,ER,ERI,Gash Barka,,,,,,15255
Mendefera,Mendefera,14.886,38.8163,Eritrea,ER,ERI,Debub,,admin,,TRUE,,257390
Assab,Assab,13.01,42.73,Eritrea,ER,ERI,Debubawī K’eyih Bahrī,,admin,,TRUE,,105496
Agordat,Agordat,15.549,37.8867,Eritrea,ER,ERI,Gash Barka,,,,,,28600
Barentu,Barentu,15.1058,37.5907,Eritrea,ER,ERI,Gash Barka,,admin,,TRUE,,
Massawa,Massawa,15.6101,39.45,Eritrea,ER,ERI,Semēnawī K’eyih Bahrī,,admin,,TRUE,,142564
Asmara,Asmara,15.3333,38.9333,Eritrea,ER,ERI,Ma’ākel,,primary,TRUE,,,620802
Keren,Keren,15.6804,38.45,Eritrea,ER,ERI,Ānseba,,admin,,TRUE,,150000
Vitoria,Vitoria,42.85,-2.67,Spain,ES,ESP,Basque Country,,admin,,TRUE,,224578
Santander,Santander,43.3805,-3.8,Spain,ES,ESP,Cantabria,,admin,,TRUE,,208763
Logroño,Logrono,42.4704,-2.43,Spain,ES,ESP,La Rioja,,admin,,TRUE,,143698
Barcelona,Barcelona,41.3833,2.1834,Spain,ES,ESP,Catalonia,,admin,,TRUE,,4920000
Mataró,Mataro,41.54,2.45,Spain,ES,ESP,Catalonia,,,,,,183293
Oviedo,Oviedo,43.3505,-5.83,Spain,ES,ESP,Asturias,,admin,,TRUE,,235651
Arrecife,Arrecife,28.969,-13.5378,Spain,ES,ESP,Canary Islands,,,,,,52944
Las Palmas,Las Palmas,28.1,-15.43,Spain,ES,ESP,Canary Islands,,admin,,TRUE,,378495
Toledo,Toledo,39.867,-4.0167,Spain,ES,ESP,Castille-La Mancha,,admin,,TRUE,,74632
Lorca,Lorca,37.6886,-1.6985,Spain,ES,ESP,Murcia,,,,,,86119
Zaragoza,Zaragoza,41.65,-0.89,Spain,ES,ESP,Aragon,,admin,,TRUE,,649404
Murcia,Murcia,37.98,-1.13,Spain,ES,ESP,Murcia,,admin,,TRUE,,406807
Gijón,Gijon,43.53,-5.67,Spain,ES,ESP,Asturias,,,,,,335972
Linares,Linares,38.0833,-3.6334,Spain,ES,ESP,Andalusia,,,,,,59761
Cartagena,Cartagena,37.6004,-0.98,Spain,ES,ESP,Murcia,,,,,,201274
Vigo,Vigo,42.22,-8.73,Spain,ES,ESP,Galicia,,,,,,378952
Valladolid,Valladolid,41.65,-4.75,Spain,ES,ESP,Castille-Leon,,admin,,TRUE,,322304
Santiago de Compostela,Santiago de Compostela,42.8829,-8.5411,Spain,ES,ESP,Galicia,,admin,,TRUE,,92430
Mérida,Merida,38.912,-6.338,Spain,ES,ESP,Extremadura,,admin,,TRUE,,52423
Algeciras,Algeciras,36.1267,-5.4665,Spain,ES,ESP,Andalusia,,,,,,111027
Marbella,Marbella,36.5166,-4.8833,Spain,ES,ESP,Andalusia,,,,,,186131
Almería,Almeria,36.8303,-2.43,Spain,ES,ESP,Andalusia,,minor,,,TRUE,179405
Córdoba,Cordoba,37.88,-4.77,Spain,ES,ESP,Andalusia,,minor,,,TRUE,321376
Granada‎,Granada,37.165,-3.585,Spain,ES,ESP,Andalusia,,minor,,,TRUE,388290
Jaén,Jaen,37.7704,-3.8,Spain,ES,ESP,Andalusia,,minor,,,TRUE,116400
Málaga,Malaga,36.7204,-4.42,Spain,ES,ESP,Andalusia,,minor,,,TRUE,550058
Albacete,Albacete,39.0003,-1.87,Spain,ES,ESP,Castille-La Mancha,,minor,,,TRUE,158094
Guadalajara,Guadalajara,40.6337,-3.1666,Spain,ES,ESP,Castille-La Mancha,,minor,,,TRUE,72850
Burgos,Burgos,42.3504,-3.68,Spain,ES,ESP,Castille-Leon,,minor,,,TRUE,170183
León,Leon,42.58,-5.57,Spain,ES,ESP,Castille-Leon,,minor,,,TRUE,136227
Salamanca,Salamanca,40.9704,-5.67,Spain,ES,ESP,Castille-Leon,,minor,,,TRUE,162353
Huelva,Huelva,37.2504,-6.9299,Spain,ES,ESP,Andalusia,,minor,,,TRUE,144174
Cádiz,Cadiz,36.535,-6.225,Spain,ES,ESP,Andalusia,,minor,,,TRUE,283157
Ceuta,Ceuta,35.889,-5.307,Spain,ES,ESP,Ceuta,,,,,,78674
Melilla,Melilla,35.3,-2.95,Spain,ES,ESP,Melilla,,,,,,141308
Tarragona,Tarragona,41.1204,1.25,Spain,ES,ESP,Catalonia,,minor,,,TRUE,126291
Badajoz,Badajoz,38.8804,-6.97,Spain,ES,ESP,Extremadura,,minor,,,TRUE,140133
La Coruña,La Coruna,43.33,-8.42,Spain,ES,ESP,Galicia,,minor,,,TRUE,370610
Ourense,Ourense,42.33,-7.87,Spain,ES,ESP,Galicia,,minor,,,TRUE,118107
Bilbao,Bilbao,43.25,-2.93,Spain,ES,ESP,Basque Country,,minor,,,TRUE,875552
Santa Cruz de Tenerife,Santa Cruz de Tenerife,28.47,-16.25,Spain,ES,ESP,Canary Islands,,admin,,TRUE,,336061
Seville,Seville,37.405,-5.98,Spain,ES,ESP,Andalusia,,admin,,TRUE,,1212045
Pamplona,Pamplona,42.82,-1.65,Spain,ES,ESP,Navarre,,admin,,TRUE,,274545
Palma,Palma,39.5743,2.6542,Spain,ES,ESP,Balearic Islands,,admin,,TRUE,,375773
Valencia,Valencia,39.485,-0.4,Spain,ES,ESP,Valencia,,admin,,TRUE,,808000
Madrid,Madrid,40.4,-3.6834,Spain,ES,ESP,Madrid,,primary,TRUE,,,5567000
San Sebastián,San Sebastian,43.3204,-1.98,Spain,ES,ESP,Basque Country,,minor,,,TRUE,357468
Alicante,Alicante,38.3512,-0.4836,Spain,ES,ESP,Valencia,,minor,,,TRUE,315863
Castello,Castello,39.9704,-0.05,Spain,ES,ESP,Valencia,,minor,,,TRUE,180610
Adigrat,Adigrat,14.2804,39.47,Ethiopia,ET,ETH,Tigray,,,,,,104021
Aksum,Aksum,14.1304,38.72,Ethiopia,ET,ETH,Tigray,,,,,,47487
Gondar,Gonder,12.61,37.46,Ethiopia,ET,ETH,Āmara,,,,,,156230
Nazret,Nazret,8.55,39.27,Ethiopia,ET,ETH,Oromīya,,,,,,476892
Sodo,Sodo,6.9,37.75,Ethiopia,ET,ETH,YeDebub Bihēroch Bihēreseboch na Hizboch,,,,,,65737
Asela,Asela,7.9504,39.1399,Ethiopia,ET,ETH,Oromīya,,,,,,82240
Dila,Dila,6.4104,38.31,Ethiopia,ET,ETH,YeDebub Bihēroch Bihēreseboch na Hizboch,,,,,,47021
Nagele,Nagele,5.3166,39.5833,Ethiopia,ET,ETH,Oromīya,,,,,,11772
Dembi Dolo,Dembi Dolo,8.5337,34.8,Ethiopia,ET,ETH,Oromīya,,,,,,27780
Dese,Dese,11.13,39.63,Ethiopia,ET,ETH,Āmara,,,,,,183802
Bahir Dar,Bahir Dar,11.6001,37.3833,Ethiopia,ET,ETH,Āmara,,admin,,TRUE,,206748
Hagere Hiywet,Hagere Hiywet,8.9804,37.85,Ethiopia,ET,ETH,Oromīya,,,,,,43920
Gode,Gode,5.95,43.45,Ethiopia,ET,ETH,Sumalē,,,,,,75000
Giyon,Giyon,8.5304,37.97,Ethiopia,ET,ETH,Oromīya,,,,,,114534
Shashemene,Shashemene,7.2004,38.59,Ethiopia,ET,ETH,Oromīya,,,,,,114350
Hosaina,Hosaina,7.5504,37.85,Ethiopia,ET,ETH,YeDebub Bihēroch Bihēreseboch na Hizboch,,,,,,89300
Nekemte,Nekemte,9.0905,36.53,Ethiopia,ET,ETH,Oromīya,,,,,,73018
Yirga Alem,Yirga Alem,6.7504,38.41,Ethiopia,ET,ETH,YeDebub Bihēroch Bihēreseboch na Hizboch,,,,,,36292
Gore,Gore,8.149,35.537,Ethiopia,ET,ETH,Oromīya,,,,,,9352
Gimbi,Gimbi,9.167,35.8333,Ethiopia,ET,ETH,Oromīya,,,,,,31809
Jima,Jima,7.68,36.83,Ethiopia,ET,ETH,Oromīya,,,,,,128306
Debre Markos,Debre Markos,10.34,37.72,Ethiopia,ET,ETH,Āmara,,,,,,70758
Dolo Bay,Dolo Bay,4.1833,42.0833,Ethiopia,ET,ETH,Sumalē,,,,,,11810
Arba Minch,Arba Minch,6.04,37.55,Ethiopia,ET,ETH,YeDebub Bihēroch Bihēreseboch na Hizboch,,,,,,69622
Awasa,Awasa,7.06,38.477,Ethiopia,ET,ETH,YeDebub Bihēroch Bihēreseboch na Hizboch,,admin,,TRUE,,133097
Asosa,Asosa,10.067,34.5333,Ethiopia,ET,ETH,Bīnshangul Gumuz,,admin,,TRUE,,30512
Gambēla,Gambela,8.25,34.5833,Ethiopia,ET,ETH,Gambēla Hizboch,,admin,,TRUE,,
Jijiga,Jijiga,9.3504,42.79,Ethiopia,ET,ETH,Sumalē,,admin,,TRUE,,56821
Goba,Goba,7.01,39.97,Ethiopia,ET,ETH,Oromīya,,,,,,34369
Addis Ababa,Addis Ababa,9.0333,38.7,Ethiopia,ET,ETH,Ādīs Ābeba,,primary,TRUE,,,3100000
Semera,Semera,11.501,41.201,Ethiopia,ET,ETH,Āfar,,admin,,TRUE,,
Bati,Bati,11.1837,40.0166,Ethiopia,ET,ETH,Āmara,,,,,,19260
Dire Dawa,Dire Dawa,9.59,41.86,Ethiopia,ET,ETH,Dirē Dawa,,admin,,TRUE,,252279
Mekele,Mekele,13.5,39.47,Ethiopia,ET,ETH,Tigray,,admin,,TRUE,,95856
Debre Birhan,Debre Birhan,9.6804,39.53,Ethiopia,ET,ETH,Āmara,,,,,,65231
Harar,Harar,9.32,42.15,Ethiopia,ET,ETH,Hārerī Hizb,,admin,,TRUE,,174994
Pori,Pori,61.4789,21.7749,Finland,FI,FIN,Satakunta,,admin,,TRUE,,76772
Kuopio,Kuopio,62.8943,27.6949,Finland,FI,FIN,Pohjois-Savo,,admin,,TRUE,,91900
Jyväskylä,Jyvaskyla,62.2603,25.75,Finland,FI,FIN,Keski-Suomi,,admin,,TRUE,,98136
Rovaniemi,Rovaniemi,66.5,25.7159,Finland,FI,FIN,Lappi,,admin,,TRUE,,34781
Lahti,Lahti,60.9939,25.6649,Finland,FI,FIN,Päijät-Häme,,admin,,TRUE,,98826
Mikkeli,Mikkeli,61.69,27.285,Finland,FI,FIN,Etelä-Savo,,admin,,TRUE,,46550
Oulu,Oulu,65,25.47,Finland,FI,FIN,Pohjois-Pohjanmaa,,admin,,TRUE,,136752
Hämeenlinna,Hameenlinna,60.997,24.472,Finland,FI,FIN,Kanta-Häme,,admin,,TRUE,,47261
Seinäjoki,Seinajoki,62.8,22.8333,Finland,FI,FIN,Etelä-Pohjanmaa,,admin,,TRUE,,
